488,495,535;481,488,535;481,535,495;495,488,481
495,69,535;481,495,535;481,535,69;69,495,481
480,488,535;481,480,535;481,535,488;488,480,481
528,71,535;567,528,535;567,535,71;71,528,567
480,528,535;567,480,535;567,535,528;528,480,567
71,528,535;481,71,535;481,535,528;528,71,481
528,480,535;481,528,535;481,535,480;480,528,481
7,577,39;581,7,39;581,39,577;577,7,581
128,159,130;415,128,130;415,130,159;159,128,415
102,128,130;415,102,130;415,130,128;128,102,415
159,406,130;415,159,130;415,130,406;406,159,415
399,406,130;132,399,130;132,130,406;406,399,132
161,406,130;159,161,130;159,130,406;406,161,159
406,161,130;132,406,130;132,130,161;161,406,132
399,132,130;104,399,130;104,130,132;132,399,104
406,465,130;415,406,130;415,130,465;465,406,415
406,399,130;465,406,130;465,130,399;399,406,465
465,399,130;104,465,130;104,130,399;399,465,104
102,465,130;104,102,130;104,130,465;465,102,104
465,102,130;415,465,130;415,130,102;102,465,415
285,177,202;200,285,202;200,202,177;177,285,200
177,285,202;325,177,202;325,202,285;285,177,325
219,285,202;200,219,202;200,202,285;285,219,200
285,219,202;224,285,202;224,202,219;219,285,224
181,325,202;278,181,202;278,202,325;325,181,278
325,285,202;278,325,202;278,202,285;285,325,278
181,278,202;204,181,202;204,202,278;278,181,204
278,224,202;204,278,202;204,202,224;224,278,204
285,224,202;278,285,202;278,202,224;224,285,278
157,153,155;368,157,155;368,155,153;153,157,368
318,181,155;183,318,155;183,155,181;181,318,183
157,352,155;183,157,155;183,155,352;352,157,183
352,157,155;368,352,155;368,155,157;157,352,368
325,318,155;368,325,155;368,155,318;318,325,368
318,325,155;181,318,155;181,155,325;325,318,181
352,318,155;183,352,155;183,155,318;318,352,183
318,352,155;368,318,155;368,155,352;352,318,368
358,366,359;310,358,359;310,359,366;366,358,310
352,318,359;368,352,359;368,359,318;318,352,368
358,406,359;414,358,359;414,359,406;406,358,414
414,406,359;415,414,359;415,359,406;406,414,415
406,352,359;415,406,359;415,359,352;352,406,415
413,358,359;414,413,359;414,359,358;358,413,414
413,366,359;358,413,359;358,359,366;366,413,358
424,368,359;423,424,359;423,359,368;368,424,423
352,424,359;423,352,359;423,359,424;424,352,423
352,368,359;424,352,359;424,359,368;368,352,424
414,415,359;423,414,359;423,359,415;415,414,423
415,352,359;423,415,359;423,359,352;352,415,423
431,479,422;432,431,422;432,422,479;479,431,432
375,431,422;432,375,422;432,422,431;431,375,432
432,479,422;423,432,422;423,422,479;479,432,423
368,432,422;423,368,422;423,422,432;432,368,423
368,375,422;432,368,422;432,422,375;375,368,432
359,368,422;423,359,422;423,422,368;368,359,423
366,359,422;413,366,422;413,422,359;359,366,413
479,414,422;423,479,422;423,422,414;414,479,423
479,413,422;414,479,422;414,422,413;413,479,414
414,359,422;423,414,422;423,422,359;359,414,423
413,359,422;414,413,422;414,422,359;359,413,414
365,412,421;420,365,421;420,421,412;412,365,420
365,413,421;412,365,421;412,421,413;413,365,412
413,470,421;412,413,421;412,421,470;470,413,412
470,413,421;479,470,421;479,421,413;413,470,479
413,422,421;479,413,421;479,421,422;422,413,479
422,431,421;479,422,421;479,421,431;431,422,479
366,413,421;365,366,421;365,421,413;413,366,365
366,422,421;413,366,421;413,421,422;422,366,413
375,331,374;381,375,374;381,374,331;331,375,381
431,375,374;381,431,374;381,374,375;375,431,381
331,438,374;381,331,374;381,374,438;438,331,381
438,431,374;381,438,374;381,374,431;431,438,381
431,422,374;375,431,374;375,374,422;422,431,375
380,438,374;331,380,374;331,374,438;438,380,331
375,324,374;331,375,374;331,374,324;324,375,331
422,421,374;366,422,374;366,374,421;421,422,366
421,422,374;431,421,374;431,374,422;422,421,431
366,421,374;365,366,374;365,374,421;421,366,365
303,357,350;351,303,350;351,350,357;357,303,351
301,357,350;303,301,350;303,350,357;357,301,303
296,303,350;351,296,350;351,350,303;303,296,351
296,301,350;303,296,350;303,350,301;301,296,303
349,357,350;301,349,350;301,350,357;357,349,301
357,349,350;411,357,350;411,350,349;349,357,411
349,403,350;411,349,350;411,350,403;403,349,411
404,357,350;411,404,350;411,350,357;357,404,411
357,404,350;351,357,350;351,350,404;404,357,351
403,404,350;411,403,350;411,350,404;404,403,411
404,397,350;351,404,350;351,350,397;397,404,351
403,397,350;404,403,350;404,350,397;397,403,404
520,471,513;527,520,513;527,513,471;471,520,527
471,520,513;514,471,513;514,513,520;520,471,514
471,470,513;527,471,513;527,513,470;470,471,527
456,514,513;507,456,513;507,513,514;514,456,507
512,456,513;507,512,513;507,513,456;456,512,507
512,511,513;456,512,513;456,513,511;511,512,456
512,559,513;511,512,513;511,513,559;559,512,511
456,458,464;514,456,464;514,464,458;458,456,514
513,456,464;514,513,464;514,464,456;456,513,514
471,513,464;514,471,464;514,464,513;513,471,514
514,458,464;465,514,464;465,464,458;458,514,465
471,514,464;465,471,464;465,464,514;514,471,465
470,513,464;471,470,464;471,464,513;513,470,471
465,458,464;405,465,464;405,464,458;458,465,405
458,397,464;405,458,464;405,464,397;397,458,405
397,458,464;456,397,464;456,464,458;458,397,456
414,465,464;405,414,464;405,464,465;465,414,405
471,465,464;414,471,464;414,464,465;465,471,414
397,404,464;405,397,464;405,464,404;404,397,405
413,414,464;405,413,464;405,464,414;414,413,405
404,413,464;405,404,464;405,464,413;413,404,405
470,413,464;404,470,464;404,464,413;413,470,404
413,471,464;414,413,464;414,464,471;471,413,414
470,471,464;413,470,464;413,464,471;471,470,413
520,471,472;514,520,472;514,472,471;471,520,514
514,471,472;465,514,472;465,472,471;471,514,465
471,521,472;465,471,472;465,472,521;521,471,465
73,521,472;528,73,472;528,472,521;521,73,528
521,480,472;528,521,472;528,472,480;480,521,528
471,480,472;521,471,472;521,472,480;480,471,521
480,520,472;528,480,472;528,472,520;520,480,528
471,520,472;480,471,472;480,472,520;520,471,480
521,102,472;465,521,472;465,472,102;102,521,465
73,102,472;521,73,472;521,472,102;102,73,521
517,551,518;558,517,518;558,518,551;551,517,558
551,511,518;558,551,518;558,518,511;511,551,558
509,551,518;517,509,518;517,518,551;551,509,517
551,509,518;510,551,518;510,518,509;509,551,510
509,517,518;468,509,518;468,518,517;517,509,468
510,509,518;468,510,518;468,518,509;509,510,468
510,511,518;549,510,518;549,518,511;511,510,549
551,510,518;549,551,518;549,518,510;510,551,549
511,551,518;549,511,518;549,518,551;551,511,549
517,558,518;563,517,518;563,518,558;558,517,563
558,525,518;563,558,518;563,518,525;525,558,563
462,510,518;468,462,518;468,518,510;510,462,468
462,511,518;510,462,518;510,518,511;511,462,510
469,462,518;468,469,518;468,518,462;462,469,468
511,462,518;469,511,518;469,518,462;462,511,469
86,500,61;87,86,61;87,61,500;500,86,87
500,84,61;87,500,61;87,61,84;84,500,87
60,38,61;546,60,61;546,61,38;38,60,546
84,500,61;546,84,61;546,61,500;500,84,546
499,60,61;546,499,61;546,61,60;60,499,546
60,499,61;86,60,61;86,61,499;499,60,86
500,499,61;546,500,61;546,61,499;499,500,546
499,500,61;86,499,61;86,61,500;500,499,86
115,544,89;448,115,89;448,89,544;544,115,448
118,115,89;448,118,89;448,89,115;115,118,448
544,115,89;88,544,89;88,89,115;115,544,88
63,544,89;88,63,89;88,89,544;544,63,88
449,142,146;114,449,146;114,146,142;142,449,114
115,449,146;114,115,146;114,146,449;449,115,114
142,449,146;173,142,146;173,146,449;449,142,173
384,147,146;173,384,146;173,146,147;147,384,173
449,384,146;173,449,146;173,146,384;384,449,173
115,147,146;448,115,146;448,146,147;147,115,448
449,115,146;448,449,146;448,146,115;115,449,448
147,384,146;448,147,146;448,146,384;384,147,448
384,449,146;448,384,146;448,146,449;449,384,448
465,514,77;104,465,77;104,77,514;514,465,104
458,465,77;104,458,77;104,77,465;465,458,104
458,514,77;465,458,77;465,77,514;514,458,465
514,458,77;507,514,77;507,77,458;458,514,507
54,514,77;507,54,77;507,77,514;514,54,507
77,54,52;514,77,52;514,52,54;54,77,514
520,24,50;49,520,50;49,50,24;24,520,49
520,52,50;24,520,50;24,50,52;52,520,24
472,520,50;528,472,50;528,50,520;520,472,528
73,472,50;528,73,50;528,50,472;472,73,528
520,472,50;514,520,50;514,50,472;472,520,514
52,520,50;514,52,50;514,50,520;520,52,514
472,52,50;514,472,50;514,50,52;52,472,514
528,520,50;49,528,50;49,50,520;520,528,49
73,528,50;49,73,50;49,50,528;528,73,49
505,112,81;82,505,81;82,81,112;112,505,82
58,505,81;82,58,81;82,81,505;505,58,82
57,505,81;58,57,81;58,81,505;505,57,58
505,451,81;112,505,81;112,81,451;451,505,112
52,50,75;472,52,75;472,75,50;50,52,472
52,472,75;514,52,75;514,75,472;472,52,514
77,52,75;514,77,75;514,75,52;52,77,514
465,102,75;104,465,75;104,75,102;102,465,104
472,102,75;465,472,75;465,75,102;102,472,465
472,73,75;102,472,75;102,75,73;73,472,102
472,50,75;73,472,75;73,75,50;50,472,73
77,514,75;104,77,75;104,75,514;514,77,104
514,465,75;104,514,75;104,75,465;465,514,104
514,472,75;465,514,75;465,75,472;472,514,465
136,139,135;392,136,135;392,135,139;139,136,392
139,107,135;392,139,135;392,135,107;107,139,392
392,107,135;398,392,135;398,135,107;107,392,398
458,399,106;398,458,106;398,106,399;399,458,398
107,458,106;398,107,106;398,106,458;458,107,398
132,399,106;104,132,106;104,106,399;399,132,104
399,458,106;104,399,106;104,106,458;458,399,104
458,77,106;104,458,106;104,106,77;77,458,104
54,52,554;30,54,554;30,554,52;52,54,30
512,513,554;507,512,554;507,554,513;513,512,507
514,54,554;507,514,554;507,554,54;54,514,507
52,54,554;514,52,554;514,554,54;54,52,514
513,514,554;507,513,554;507,554,514;514,513,507
559,513,554;512,559,554;512,554,513;513,559,512
520,52,554;514,520,554;514,554,52;52,520,514
513,520,554;514,513,554;514,554,520;520,513,514
52,24,554;30,52,554;30,554,24;24,52,30
52,520,554;24,52,554;24,554,520;520,52,24
520,513,554;527,520,554;527,554,513;513,520,527
513,559,554;527,513,554;527,554,559;559,513,527
511,455,463;456,511,463;456,463,455;455,511,456
511,462,463;455,511,463;455,463,462;462,511,455
455,397,463;456,455,463;456,463,397;397,455,456
513,511,463;456,513,463;456,463,511;511,513,456
462,511,463;469,462,463;469,463,511;511,462,469
464,397,463;404,464,463;404,463,397;397,464,404
397,464,463;456,397,463;456,463,464;464,397,456
404,397,463;411,404,463;411,463,397;397,404,411
397,403,463;411,397,463;411,463,403;403,397,411
403,397,463;455,403,463;455,463,397;397,403,455
403,462,463;411,403,463;411,463,462;462,403,411
462,403,463;455,462,463;455,463,403;403,462,455
464,513,463;456,464,463;456,463,513;513,464,456
513,464,463;470,513,463;470,463,464;464,513,470
470,464,463;404,470,463;404,463,464;464,470,404
462,469,463;411,462,463;411,463,469;469,462,411
404,411,463;412,404,463;412,463,411;411,404,412
470,404,463;412,470,463;412,463,404;404,470,412
411,469,463;412,411,463;412,463,469;469,411,412
469,470,463;412,469,463;412,463,470;470,469,412
217,288,198;221,217,198;221,198,288;288,217,221
218,291,198;196,218,198;196,198,291;291,218,196
171,172,195;336,171,195;336,195,172;172,171,336
194,171,195;336,194,195;336,195,171;171,194,336
217,194,195;292,217,195;292,195,194;194,217,292
292,194,195;336,292,195;336,195,194;194,292,336
291,286,328;333,291,328;333,328,286;286,291,333
286,327,328;333,286,328;333,328,327;327,286,333
333,327,328;378,333,328;378,328,327;327,333,378
281,327,328;286,281,328;286,328,327;327,281,286
384,333,328;378,384,328;378,328,333;333,384,378
384,291,328;333,384,328;333,328,291;291,384,333
327,379,328;378,327,328;378,328,379;379,327,378
327,281,328;379,327,328;379,328,281;281,327,379
281,329,328;379,281,328;379,328,329;329,281,379
384,334,328;291,384,328;291,328,334;334,384,291
379,329,328;386,379,328;386,328,329;329,379,386
371,427,419;428,371,419;428,419,427;427,371,428
371,362,419;427,371,419;427,419,362;362,371,427
362,371,419;363,362,419;363,419,371;371,362,363
409,362,419;363,409,419;363,419,362;362,409,363
429,371,419;428,429,419;428,419,371;371,429,428
476,429,419;428,476,419;428,419,429;429,476,428
363,371,419;372,363,419;372,419,371;371,363,372
371,429,419;372,371,419;372,419,429;429,371,372
410,409,419;363,410,419;363,419,409;409,410,363
429,476,419;420,429,419;420,419,476;476,429,420
363,372,419;420,363,419;420,419,372;372,363,420
372,429,419;420,372,419;420,419,429;429,372,420
410,363,419;420,410,419;420,419,363;363,410,420
476,410,419;420,476,419;420,419,410;410,476,420
272,320,279;319,272,279;319,279,320;320,272,319
203,272,279;319,203,279;319,279,272;272,203,319
319,320,279;326,319,279;326,279,320;320,319,326
203,178,279;201,203,279;201,279,178;178,203,201
203,319,279;178,203,279;178,279,319;319,203,178
229,203,279;201,229,279;201,279,203;203,229,201
273,320,279;272,273,279;272,279,320;320,273,272
201,178,279;326,201,279;326,279,178;178,201,326
178,319,279;326,178,279;326,279,319;319,178,326
286,201,279;326,286,279;326,279,201;201,286,326
320,286,279;326,320,279;326,279,286;286,320,326
280,273,279;229,280,279;229,279,273;273,280,229
320,273,279;280,320,279;280,279,273;273,320,280
223,229,279;201,223,279;201,279,229;229,223,201
286,223,279;201,286,279;201,279,223;223,286,201
286,320,279;280,286,279;280,279,320;320,286,280
223,280,279;229,223,279;229,279,280;280,223,229
223,286,279;280,223,279;280,279,286;286,223,280
449,334,385;384,449,385;384,385,334;334,449,384
449,448,385;444,449,385;444,385,448;448,449,444
449,384,385;448,449,385;448,385,384;384,449,448
448,384,385;378,448,385;378,385,384;384,448,378
328,334,385;386,328,385;386,385,334;334,328,386
334,328,385;384,334,385;384,385,328;328,334,384
390,444,385;386,390,385;386,385,444;444,390,386
390,449,385;444,390,385;444,385,449;449,390,444
334,390,385;386,334,385;386,385,390;390,334,386
334,449,385;390,334,385;390,385,449;449,334,390
443,448,385;378,443,385;378,385,448;448,443,378
448,443,385;444,448,385;444,385,443;443,448,444
384,328,385;378,384,385;378,385,328;328,384,378
436,443,385;378,436,385;378,385,443;443,436,378
443,436,385;444,443,385;444,385,436;436,443,444
379,436,385;378,379,385;378,385,436;436,379,378
444,437,385;386,444,385;386,385,437;437,444,386
436,437,385;444,436,385;444,385,437;437,436,444
379,328,385;386,379,385;386,385,328;328,379,386
328,379,385;378,328,385;378,385,379;379,328,378
437,379,385;386,437,385;386,385,379;379,437,386
437,436,385;379,437,385;379,385,436;436,437,379
445,438,439;493,445,439;493,439,438;438,445,493
389,447,439;381,389,439;381,439,447;447,389,381
447,389,439;388,447,439;388,439,389;389,447,388
447,388,439;446,447,439;446,439,388;388,447,446
388,445,439;446,388,439;446,439,445;445,388,446
494,438,439;381,494,439;381,439,438;438,494,381
493,438,439;494,493,439;494,439,438;438,493,494
440,494,439;381,440,439;381,439,494;494,440,381
447,440,439;381,447,439;381,439,440;440,447,381
447,494,439;440,447,439;440,439,494;494,447,440
445,499,439;446,445,439;446,439,499;499,445,446
499,445,439;493,499,439;493,439,445;445,499,493
499,493,439;494,499,439;494,439,493;493,499,494
501,447,439;446,501,439;446,439,447;447,501,446
447,501,439;494,447,439;494,439,501;501,447,494
499,501,439;446,499,439;446,439,501;501,499,446
501,499,439;494,501,439;494,439,499;499,501,494
431,438,486;493,431,486;493,486,438;438,431,493
492,533,486;493,492,486;493,486,533;533,492,493
438,492,486;493,438,486;493,486,492;492,438,493
485,492,486;429,485,486;429,486,492;492,485,429
492,485,486;533,492,486;533,486,485;485,492,533
492,437,486;429,492,486;429,486,437;437,492,429
492,438,486;437,492,486;437,486,438;438,492,437
289,288,330;292,289,330;292,330,288;288,289,292
323,288,330;289,323,330;289,330,288;288,323,289
289,292,330;290,289,330;290,330,292;292,289,290
323,289,330;290,323,330;290,330,289;289,323,290
288,329,330;292,288,330;292,330,329;329,288,292
329,288,330;323,329,330;323,330,288;288,329,323
331,323,330;290,331,330;290,330,323;323,331,290
329,323,330;380,329,330;380,330,323;323,329,380
337,331,330;290,337,330;290,330,331;331,337,290
292,337,330;290,292,330;290,330,337;337,292,290
380,323,330;331,380,330;331,330,323;323,380,331
329,380,330;386,329,330;386,330,380;380,329,386
337,292,330;336,337,330;336,330,292;292,337,336
217,288,220;289,217,220;289,220,288;288,217,289
289,288,220;283,289,220;283,220,288;288,289,283
288,217,220;221,288,220;221,220,217;217,288,221
283,226,220;225,283,220;225,220,226;226,283,225
289,283,220;225,289,220;225,220,283;283,289,225
216,289,220;225,216,220;225,220,289;289,216,225
217,289,220;216,217,220;216,220,289;289,217,216
276,275,282;255,276,282;255,282,275;275,276,255
257,283,282;255,257,282;255,282,283;283,257,255
283,276,282;255,283,282;255,282,276;276,283,255
323,276,282;283,323,282;283,282,276;276,323,283
322,276,282;323,322,282;323,282,276;276,322,323
276,322,282;315,276,282;315,282,322;322,276,315
275,276,282;315,275,282;315,282,276;276,275,315
322,281,282;274,322,282;274,282,281;281,322,274
315,322,282;274,315,282;274,282,322;322,315,274
275,315,282;274,275,282;274,282,315;315,275,274
257,288,282;283,257,282;283,282,288;288,257,283
288,323,282;283,288,282;283,282,323;323,288,283
280,257,282;274,280,282;274,282,257;257,280,274
281,280,282;274,281,282;274,282,280;280,281,274
281,257,282;280,281,282;280,282,257;257,281,280
281,329,282;257,281,282;257,282,329;329,281,257
322,329,282;281,322,282;281,282,329;329,322,281
329,288,282;257,329,282;257,282,288;288,329,257
329,322,282;323,329,282;323,282,322;322,329,323
288,329,282;323,288,282;323,282,329;329,288,323
271,277,317;278,271,317;278,317,277;277,271,278
269,277,317;271,269,317;271,317,277;277,269,271
269,271,317;310,269,317;310,317,271;271,269,310
269,276,317;277,269,317;277,317,276;276,269,277
277,284,317;278,277,317;278,317,284;284,277,278
284,324,317;278,284,317;278,317,324;324,284,278
277,276,317;284,277,317;284,317,276;276,277,284
276,324,317;284,276,317;284,317,324;324,276,284
366,309,317;310,366,317;310,317,309;309,366,310
309,269,317;310,309,317;310,317,269;269,309,310
324,276,317;323,324,317;323,317,276;276,324,323
269,309,316;268,269,316;268,316,309;309,269,268
275,269,316;268,275,316;268,316,269;269,275,268
276,269,316;275,276,316;275,316,269;269,276,275
269,317,316;309,269,316;309,316,317;317,269,309
317,269,316;276,317,316;276,316,269;269,317,276
308,315,316;268,308,316;268,316,315;315,308,268
309,308,316;268,309,316;268,316,308;308,309,268
315,275,316;268,315,316;268,316,275;275,315,268
276,275,316;315,276,316;315,316,275;275,276,315
315,308,316;364,315,316;364,316,308;308,315,364
322,315,316;364,322,316;364,316,315;315,322,364
322,276,316;315,322,316;315,316,276;276,322,315
309,366,316;365,309,316;365,316,366;366,309,365
317,366,316;309,317,316;309,316,366;366,317,309
308,365,316;364,308,316;364,316,365;365,308,364
357,309,316;365,357,316;365,316,309;309,357,365
308,357,316;365,308,316;365,316,357;357,308,365
357,308,316;309,357,316;309,316,308;308,357,309
1,585,16;3,1,16;3,16,585;585,1,3
585,2,16;3,585,16;3,16,2;2,585,3
586,15,16;21,586,16;21,16,15;15,586,21
2,586,16;21,2,16;21,16,586;586,2,21
2,585,16;586,2,16;586,16,585;585,2,586
517,516,524;468,517,524;468,524,516;516,517,468
518,517,524;468,518,524;468,524,517;517,518,468
476,469,524;468,476,524;468,524,469;469,476,468
476,525,524;469,476,524;469,524,525;525,476,469
476,484,524;532,476,524;532,524,484;484,476,532
525,476,524;532,525,524;532,524,476;476,525,532
469,518,524;468,469,524;468,524,518;518,469,468
525,518,524;469,525,524;469,524,518;518,525,469
517,518,524;563,517,524;563,524,518;518,517,563
518,525,524;563,518,524;563,524,525;525,518,563
525,532,524;563,525,524;563,524,532;532,525,563
484,476,475;428,484,475;428,475,476;476,484,428
476,419,475;428,476,475;428,475,419;419,476,428
516,467,475;468,516,475;468,475,467;467,516,468
524,516,475;468,524,475;468,475,516;516,524,468
484,524,475;476,484,475;476,475,524;524,484,476
410,467,475;409,410,475;409,475,467;467,410,409
419,410,475;409,419,475;409,475,410;410,419,409
467,410,475;468,467,475;468,475,410;410,467,468
410,419,475;476,410,475;476,475,419;419,410,476
410,476,475;468,410,475;468,475,476;476,410,468
476,524,475;468,476,475;468,475,524;524,476,468
525,476,477;469,525,477;469,477,476;476,525,469
469,476,477;420,469,477;420,477,476;476,469,420
525,485,477;476,525,477;476,477,485;485,525,476
525,526,477;532,525,477;532,477,526;526,525,532
526,485,477;532,526,477;532,477,485;485,526,532
485,525,477;532,485,477;532,477,525;525,485,532
412,469,477;420,412,477;420,477,469;469,412,420
421,412,477;420,421,477;420,477,412;412,421,420
486,421,477;420,486,477;420,477,421;421,486,420
476,429,477;420,476,477;420,477,429;429,476,420
429,486,477;420,429,477;420,477,486;486,429,420
470,469,477;412,470,477;412,477,469;469,470,412
421,470,477;412,421,477;412,477,470;470,421,412
476,485,477;429,476,477;429,477,485;485,476,429
485,486,477;429,485,477;429,477,486;486,485,429
485,526,477;533,485,477;533,477,526;526,485,533
486,485,477;533,486,477;533,477,485;485,486,533
570,532,564;563,570,564;563,564,532;532,570,563
532,525,564;563,532,564;563,564,525;525,532,563
525,558,564;563,525,564;563,564,558;558,525,563
526,532,564;570,526,564;570,564,532;532,526,570
526,525,564;532,526,564;532,564,525;525,526,532
558,584,564;563,558,564;563,564,584;584,558,563
584,570,564;563,584,564;563,564,570;570,584,563
584,585,564;570,584,564;570,564,585;585,584,570
583,584,564;558,583,564;558,564,584;584,583,558
585,584,564;583,585,564;583,564,584;584,585,583
571,526,564;570,571,564;570,564,526;526,571,570
586,585,564;583,586,564;583,564,585;585,586,583
559,583,564;558,559,564;558,564,583;583,559,558
559,586,564;583,559,564;583,564,586;586,559,583
564,559,565;586,564,565;586,565,559;559,564,586
530,537,536;575,530,536;575,536,537;537,530,575
537,543,536;575,537,536;575,536,543;543,537,575
222,257,248;221,222,248;221,248,257;257,222,221
222,227,248;257,222,248;257,248,227;227,222,257
257,227,248;255,257,248;255,248,227;227,257,255
257,288,248;221,257,248;221,248,288;288,257,221
288,220,248;221,288,248;221,248,220;220,288,221
226,220,248;283,226,248;283,248,220;220,226,283
283,257,248;255,283,248;255,248,257;257,283,255
226,283,248;255,226,248;255,248,283;283,226,255
226,255,248;250,226,248;250,248,255;255,226,250
255,227,248;250,255,248;250,248,227;227,255,250
288,257,248;283,288,248;283,248,257;257,288,283
220,288,248;283,220,248;283,248,288;288,220,283
227,255,254;250,227,254;250,254,255;255,227,250
251,227,254;250,251,254;250,254,227;227,251,250
255,253,254;250,255,254;250,254,253;253,255,250
253,251,254;250,253,254;250,254,251;251,253,250
266,251,254;253,266,254;253,254,251;251,266,253
273,251,254;266,273,254;266,254,251;251,273,266
227,257,254;255,227,254;255,254,257;257,227,255
273,266,254;274,273,254;274,254,266;266,273,274
227,251,254;228,227,254;228,254,251;251,227,228
251,273,254;228,251,254;228,254,273;273,251,228
275,253,254;255,275,254;255,254,253;253,275,255
266,275,254;274,266,254;274,254,275;275,266,274
275,266,254;253,275,254;253,254,266;266,275,253
282,257,254;274,282,254;274,254,257;257,282,274
257,282,254;255,257,254;255,254,282;282,257,255
257,280,254;274,257,254;274,254,280;280,257,274
257,227,254;280,257,254;280,254,227;227,257,280
280,273,254;274,280,254;274,254,273;273,280,274
227,228,254;280,227,254;280,254,228;228,227,280
228,273,254;280,228,254;280,254,273;273,228,280
275,282,254;274,275,254;274,254,282;282,275,274
282,275,254;255,282,254;255,254,275;275,282,255
340,193,167;137,340,167;137,167,193;193,340,137
340,215,167;193,340,167;193,167,215;215,340,193
340,401,348;347,340,348;347,348,401;401,340,347
347,401,348;355,347,348;355,348,401;401,347,355
340,395,348;394,340,348;394,348,395;395,340,394
395,401,348;394,395,348;394,348,401;401,395,394
401,340,348;394,401,348;394,348,340;340,401,394
402,349,348;355,402,348;355,348,349;349,402,355
395,349,348;402,395,348;402,348,349;349,395,402
401,402,348;355,401,348;355,348,402;402,401,355
401,395,348;402,401,348;402,348,395;395,401,402
299,306,307;260,299,307;260,307,306;306,299,260
300,260,307;267,300,307;267,307,260;260,300,267
260,306,307;267,260,307;267,307,306;306,260,267
347,348,307;355,347,307;355,307,348;348,347,355
306,314,307;267,306,307;267,307,314;314,306,267
299,354,307;306,299,307;306,307,354;354,299,306
354,299,307;347,354,307;347,307,299;299,354,347
348,349,307;355,348,307;355,307,349;349,348,355
349,348,307;300,349,307;300,307,348;348,349,300
308,300,307;267,308,307;267,307,300;300,308,267
314,308,307;267,314,307;267,307,308;308,314,267
354,314,307;306,354,307;306,307,314;314,354,306
308,314,307;355,308,307;355,307,314;314,308,355
354,347,307;355,354,307;355,307,347;347,354,355
314,354,307;355,314,307;355,307,354;354,314,355
349,308,307;355,349,307;355,307,308;308,349,355
308,349,307;300,308,307;300,307,349;349,308,300
297,296,213;189,297,213;189,213,296;296,297,189
296,297,213;259,296,213;259,213,297;297,296,259
296,295,213;191,296,213;191,213,295;295,296,191
296,259,213;295,296,213;295,213,259;259,296,295
211,259,213;245,211,213;245,213,259;259,211,245
295,211,213;191,295,213;191,213,211;211,295,191
295,259,213;211,295,213;211,213,259;259,295,211
210,297,213;189,210,213;189,213,297;297,210,189
259,297,213;210,259,213;210,213,297;297,259,210
259,210,213;245,259,213;245,213,210;210,259,245
503,508,56;550,503,56;550,56,508;508,503,550
508,503,56;78,508,56;78,56,503;503,508,78
508,53,56;550,508,56;550,56,53;53,508,550
508,78,56;53,508,56;53,56,78;78,508,53
548,503,56;550,548,56;550,56,503;503,548,550
59,503,56;548,59,56;548,56,503;503,59,548
78,503,56;83,78,56;83,56,503;503,78,83
503,59,56;83,503,56;83,56,59;59,503,83
53,37,56;550,53,56;550,56,37;37,53,550
37,548,56;550,37,56;550,56,548;548,37,550
37,59,56;548,37,56;548,56,59;59,37,548
103,105,131;459,103,131;459,131,105;105,103,459
407,160,131;129,407,131;129,131,160;160,407,129
103,407,131;129,103,131;129,131,407;407,103,129
103,459,131;407,103,131;407,131,459;459,103,407
407,400,131;160,407,131;160,131,400;400,407,160
407,459,131;400,407,131;400,131,459;459,407,400
394,138,168;137,394,168;137,168,138;138,394,137
393,138,168;394,393,168;394,168,138;138,393,394
340,394,168;137,340,168;137,168,394;394,340,137
340,393,168;394,340,168;394,168,393;393,340,394
193,340,168;137,193,168;137,168,340;340,193,137
193,188,168;339,193,168;339,168,188;188,193,339
340,193,168;339,340,168;339,168,193;193,340,339
393,340,168;339,393,168;339,168,340;340,393,339
105,111,133;452,105,133;452,133,111;111,105,452
111,138,133;452,111,133;452,133,138;138,111,452
138,393,133;452,138,133;452,133,393;393,138,452
393,459,133;452,393,133;452,133,459;459,393,452
459,105,133;452,459,133;452,133,105;105,459,452
131,105,133;459,131,133;459,133,105;105,131,459
138,168,133;393,138,133;393,133,168;168,138,393
459,393,133;400,459,133;400,133,393;393,459,400
131,459,133;400,131,133;400,133,459;459,131,400
121,441,93;95,121,93;95,93,441;441,121,95
441,489,93;95,441,93;95,93,489;489,441,95
489,97,93;95,489,93;95,93,97;97,489,95
68,97,93;489,68,93;489,93,97;97,68,489
119,441,90;121,119,90;121,90,441;441,119,121
441,93,90;121,441,90;121,90,93;93,441,121
89,544,496;448,89,496;448,496,544;544,89,448
118,89,496;448,118,496;448,496,89;89,118,448
448,544,496;443,448,496;443,496,544;544,448,443
435,448,496;443,435,496;443,496,448;448,435,443
118,90,496;64,118,496;64,496,90;90,118,64
544,89,496;64,544,496;64,496,89;89,544,64
89,118,496;64,89,496;64,496,118;118,89,64
443,544,496;497,443,496;497,496,544;544,443,497
435,443,496;497,435,496;497,496,443;443,435,497
543,544,496;64,543,496;64,496,544;544,543,64
544,543,496;497,544,496;497,496,543;543,544,497
443,502,545;498,443,545;498,545,502;502,443,498
544,502,545;443,544,545;443,545,502;502,544,443
544,443,545;497,544,545;497,545,443;443,544,497
497,443,545;539,497,545;539,545,443;443,497,539
443,498,545;539,443,545;539,545,498;498,443,539
544,63,545;88,544,545;88,545,63;63,544,88
