1603,1484,1483;1603,1484,1499;1603,1483,1499;1499,1484,1483
1603,1484,1499;1603,1484,1604;1603,1499,1604;1604,1484,1499
1817,1697,1682;1817,1697,1711;1817,1682,1711;1711,1697,1682
1817,1802,1816;1817,1802,1682;1817,1816,1682;1682,1802,1816
1817,1696,1816;1817,1696,1711;1817,1816,1711;1711,1696,1816
1817,1816,1831;1817,1816,1711;1817,1831,1711;1711,1816,1831
1817,1816,1696;1817,1816,1682;1817,1696,1682;1682,1816,1696
1817,1682,1696;1817,1682,1711;1817,1696,1711;1711,1682,1696
1725,1740,1739;1725,1740,1859;1725,1739,1859;1859,1740,1739
1725,1724,1844;1725,1724,1739;1725,1844,1739;1739,1724,1844
1725,1739,1844;1725,1739,1859;1725,1844,1859;1859,1739,1844
1725,1844,1860;1725,1844,1859;1725,1860,1859;1859,1844,1860
1725,1860,1740;1725,1860,1859;1725,1740,1859;1859,1860,1740
1725,1845,1860;1725,1845,1844;1725,1860,1844;1844,1845,1860
1725,1860,1861;1725,1860,1740;1725,1861,1740;1740,1860,1861
1725,1740,1861;1725,1740,1741;1725,1861,1741;1741,1740,1861
1725,1861,1846;1725,1861,1741;1725,1846,1741;1741,1861,1846
1725,1861,1860;1725,1861,1846;1725,1860,1846;1846,1861,1860
1725,1846,1726;1725,1846,1741;1725,1726,1741;1741,1846,1726
1725,1860,1845;1725,1860,1846;1725,1845,1846;1846,1860,1845
1725,1604,1619;1725,1604,1620;1725,1619,1620;1620,1604,1619
1725,1619,1740;1725,1619,1620;1725,1740,1620;1620,1619,1740
1725,1739,1740;1725,1739,1619;1725,1740,1619;1619,1739,1740
1725,1739,1619;1725,1739,1604;1725,1619,1604;1604,1739,1619
1725,1605,1604;1725,1605,1620;1725,1604,1620;1620,1605,1604
1725,1724,1739;1725,1724,1604;1725,1739,1604;1604,1724,1739
1725,1741,1621;1725,1741,1620;1725,1621,1620;1620,1741,1621
1725,1621,1606;1725,1621,1620;1725,1606,1620;1620,1621,1606
1725,1741,1606;1725,1741,1621;1725,1606,1621;1621,1741,1606
1725,1740,1741;1725,1740,1620;1725,1741,1620;1620,1740,1741
1725,1606,1605;1725,1606,1620;1725,1605,1620;1620,1606,1605
1725,1726,1606;1725,1726,1741;1725,1606,1741;1741,1726,1606
1725,1830,1709;1725,1830,1710;1725,1709,1710;1710,1830,1709
1725,1829,1844;1725,1829,1709;1725,1844,1709;1709,1829,1844
1725,1844,1829;1725,1844,1830;1725,1829,1830;1830,1844,1829
1725,1829,1709;1725,1829,1830;1725,1709,1830;1830,1829,1709
1725,1844,1724;1725,1844,1709;1725,1724,1709;1709,1844,1724
1725,1845,1844;1725,1845,1830;1725,1844,1830;1830,1845,1844
1725,1711,1830;1725,1711,1710;1725,1830,1710;1710,1711,1830
1725,1711,1726;1725,1711,1846;1725,1726,1846;1846,1711,1726
1725,1831,1711;1725,1831,1846;1725,1711,1846;1846,1831,1711
1725,1831,1846;1725,1831,1830;1725,1846,1830;1830,1831,1846
1725,1711,1831;1725,1711,1830;1725,1831,1830;1830,1711,1831
1725,1846,1845;1725,1846,1830;1725,1845,1830;1830,1846,1845
1725,1709,1590;1725,1709,1710;1725,1590,1710;1710,1709,1590
1725,1709,1724;1725,1709,1604;1725,1724,1604;1604,1709,1724
1725,1605,1590;1725,1605,1604;1725,1590,1604;1604,1605,1590
1725,1589,1709;1725,1589,1604;1725,1709,1604;1604,1589,1709
1725,1709,1589;1725,1709,1590;1725,1589,1590;1590,1709,1589
1725,1590,1589;1725,1590,1604;1725,1589,1604;1604,1590,1589
1725,1590,1711;1725,1590,1710;1725,1711,1710;1710,1590,1711
1725,1590,1605;1725,1590,1606;1725,1605,1606;1606,1590,1605
1725,1591,1711;1725,1591,1590;1725,1711,1590;1590,1591,1711
1725,1591,1590;1725,1591,1606;1725,1590,1606;1606,1591,1590
1725,1711,1591;1725,1711,1606;1725,1591,1606;1606,1711,1591
1725,1726,1711;1725,1726,1606;1725,1711,1606;1606,1726,1711
403,282,298;403,282,283;403,298,283;283,282,298
403,417,282;403,417,402;403,282,402;402,417,282
403,297,282;403,297,417;403,282,417;417,297,282
403,417,418;403,417,298;403,418,298;298,417,418
403,282,297;403,282,298;403,297,298;298,282,297
403,297,417;403,297,298;403,417,298;298,297,417
403,283,298;403,283,299;403,298,299;299,283,298
403,284,283;403,284,299;403,283,299;299,284,283
403,298,419;403,298,299;403,419,299;299,298,419
403,419,284;403,419,299;403,284,299;299,419,284
403,418,419;403,418,298;403,419,298;298,418,419
403,419,404;403,419,284;403,404,284;284,419,404
403,387,402;403,387,267;403,402,267;267,387,402
403,283,268;403,283,267;403,268,267;267,283,268
403,268,388;403,268,267;403,388,267;267,268,388
403,402,282;403,402,267;403,282,267;267,402,282
403,282,283;403,282,267;403,283,267;267,282,283
403,388,387;403,388,267;403,387,267;267,388,387
403,522,537;403,522,402;403,537,402;402,522,537
403,537,522;403,537,538;403,522,538;538,537,522
403,522,523;403,522,538;403,523,538;538,522,523
403,537,417;403,537,402;403,417,402;402,537,417
403,417,537;403,417,538;403,537,538;538,417,537
403,418,417;403,418,538;403,417,538;538,418,417
403,539,538;403,539,524;403,538,524;524,539,538
403,539,419;403,539,538;403,419,538;538,539,419
403,419,539;403,419,524;403,539,524;524,419,539
403,538,523;403,538,524;403,523,524;524,538,523
403,419,418;403,419,538;403,418,538;538,419,418
403,404,419;403,404,524;403,419,524;524,404,419
403,507,523;403,507,522;403,523,522;522,507,523
403,387,507;403,387,402;403,507,402;402,387,507
403,507,522;403,507,402;403,522,402;402,507,522
403,508,523;403,508,507;403,523,507;507,508,523
403,508,507;403,508,388;403,507,388;388,508,507
403,507,387;403,507,388;403,387,388;388,507,387
403,523,508;403,523,524;403,508,524;524,523,508
403,389,508;403,389,388;403,508,388;388,389,508
403,389,404;403,389,524;403,404,524;524,389,404
403,509,389;403,509,524;403,389,524;524,509,389
403,508,509;403,508,524;403,509,524;524,508,509
403,509,508;403,509,389;403,508,389;389,509,508
1541,1555,1540;1541,1555,1660;1541,1540,1660;1660,1555,1540
1541,1675,1556;1541,1675,1555;1541,1556,1555;1555,1675,1556
1541,1675,1555;1541,1675,1660;1541,1555,1660;1660,1675,1555
1541,1676,1556;1541,1676,1675;1541,1556,1675;1675,1676,1556
1541,1676,1675;1541,1676,1660;1541,1675,1660;1660,1676,1675
1541,1661,1676;1541,1661,1660;1541,1676,1660;1660,1661,1676
1541,1645,1646;1541,1645,1660;1541,1646,1660;1660,1645,1646
1541,1540,1525;1541,1540,1660;1541,1525,1660;1660,1540,1525
1541,1646,1645;1541,1646,1525;1541,1645,1525;1525,1646,1645
1541,1525,1645;1541,1525,1660;1541,1645,1660;1660,1525,1645
1541,1526,1646;1541,1526,1525;1541,1646,1525;1525,1526,1646
1541,1646,1661;1541,1646,1660;1541,1661,1660;1660,1646,1661
1541,1662,1542;1541,1662,1677;1541,1542,1677;1677,1662,1542
1541,1557,1556;1541,1557,1677;1541,1556,1677;1677,1557,1556
1541,1542,1557;1541,1542,1677;1541,1557,1677;1677,1542,1557
1541,1676,1662;1541,1676,1677;1541,1662,1677;1677,1676,1662
1541,1556,1676;1541,1556,1677;1541,1676,1677;1677,1556,1676
1541,1676,1661;1541,1676,1662;1541,1661,1662;1662,1676,1661
1541,1527,1542;1541,1527,1662;1541,1542,1662;1662,1527,1542
1541,1647,1646;1541,1647,1527;1541,1646,1527;1527,1647,1646
1541,1647,1527;1541,1647,1662;1541,1527,1662;1662,1647,1527
1541,1646,1647;1541,1646,1662;1541,1647,1662;1662,1646,1647
1541,1646,1526;1541,1646,1527;1541,1526,1527;1527,1646,1526
1541,1661,1646;1541,1661,1662;1541,1646,1662;1662,1661,1646
2022,2023,103;2022,2023,2008;2022,103,2008;2008,2023,103
2022,103,88;2022,103,2008;2022,88,2008;2008,103,88
2022,87,88;2022,87,103;2022,88,103;103,87,88
2022,88,87;2022,88,2008;2022,87,2008;2008,88,87
2022,102,87;2022,102,103;2022,87,103;103,102,87
2022,87,2007;2022,87,2008;2022,2007,2008;2008,87,2007
2022,103,2023;2022,103,118;2022,2023,118;118,103,2023
2022,102,103;2022,102,118;2022,103,118;118,102,103
2022,2023,2038;2022,2023,118;2022,2038,118;118,2023,2038
2022,2038,117;2022,2038,118;2022,117,118;118,2038,117
2022,117,102;2022,117,118;2022,102,118;118,117,102
2022,2037,117;2022,2037,2038;2022,117,2038;2038,2037,117
2022,1903,2023;2022,1903,2008;2022,2023,2008;2008,1903,2023
2022,1902,1903;2022,1902,1887;2022,1903,1887;1887,1902,1903
2022,1887,1888;2022,1887,2008;2022,1888,2008;2008,1887,1888
2022,2007,1887;2022,2007,2008;2022,1887,2008;2008,2007,1887
2022,1903,1888;2022,1903,1887;2022,1888,1887;1887,1903,1888
2022,1888,1903;2022,1888,2008;2022,1903,2008;2008,1888,1903
2022,2038,1918;2022,2038,1917;2022,1918,1917;1917,2038,1918
2022,1918,2038;2022,1918,2023;2022,2038,2023;2023,1918,2038
2022,1918,1902;2022,1918,1917;2022,1902,1917;1917,1918,1902
2022,1903,1902;2022,1903,1918;2022,1902,1918;1918,1903,1902
2022,1903,1918;2022,1903,2023;2022,1918,2023;2023,1903,1918
2022,2037,2038;2022,2037,1917;2022,2038,1917;1917,2037,2038
2022,87,102;2022,87,86;2022,102,86;86,87,102
2022,2007,87;2022,2007,86;2022,87,86;86,2007,87
2022,102,101;2022,102,86;2022,101,86;86,102,101
2022,101,2021;2022,101,86;2022,2021,86;86,101,2021
2022,2021,2006;2022,2021,86;2022,2006,86;86,2021,2006
2022,2006,2007;2022,2006,86;2022,2007,86;86,2006,2007
2022,2036,2021;2022,2036,116;2022,2021,116;116,2036,2021
2022,117,2036;2022,117,116;2022,2036,116;116,117,2036
2022,102,117;2022,102,116;2022,117,116;116,102,117
2022,101,102;2022,101,116;2022,102,116;116,101,102
2022,2021,101;2022,2021,116;2022,101,116;116,2021,101
2022,117,2037;2022,117,2036;2022,2037,2036;2036,117,2037
2022,1886,1902;2022,1886,1887;2022,1902,1887;1887,1886,1902
2022,2007,1886;2022,2007,1887;2022,1886,1887;1887,2007,1886
2022,2006,2021;2022,2006,1886;2022,2021,1886;1886,2006,2021
2022,2007,2006;2022,2007,1886;2022,2006,1886;1886,2007,2006
2022,1901,1902;2022,1901,1886;2022,1902,1886;1886,1901,1902
2022,2021,1901;2022,2021,1886;2022,1901,1886;1886,2021,1901
2022,1902,1916;2022,1902,1917;2022,1916,1917;1917,1902,1916
2022,2036,1916;2022,2036,2021;2022,1916,2021;2021,2036,1916
2022,1916,2036;2022,1916,1917;2022,2036,1917;1917,1916,2036
2022,1901,1916;2022,1901,1902;2022,1916,1902;1902,1901,1916
2022,1916,1901;2022,1916,2021;2022,1901,2021;2021,1916,1901
2022,2036,2037;2022,2036,1917;2022,2037,1917;1917,2036,2037
53,67,187;53,67,188;53,187,188;188,67,187
53,187,67;53,187,52;53,67,52;52,187,67
53,187,173;53,187,188;53,173,188;188,187,173
53,172,187;53,172,52;53,187,52;52,172,187
53,187,172;53,187,173;53,172,173;173,187,172
53,68,67;53,68,188;53,67,188;188,68,67
53,67,1987;53,67,52;53,1987,52;52,67,1987
53,1987,67;53,1987,1988;53,67,1988;1988,1987,67
53,1972,1987;53,1972,1988;53,1987,1988;1988,1972,1987
53,1987,1972;53,1987,52;53,1972,52;52,1987,1972
53,67,68;53,67,1988;53,68,1988;1988,67,68
53,1973,1972;53,1973,1988;53,1972,1988;1988,1973,1972
53,1972,1957;53,1972,52;53,1957,52;52,1972,1957
53,1972,1958;53,1972,1957;53,1958,1957;1957,1972,1958
53,1973,1958;53,1973,1972;53,1958,1972;1972,1973,1958
53,1958,38;53,1958,1957;53,38,1957;1957,1958,38
53,38,37;53,38,1957;53,37,1957;1957,38,37
53,1957,37;53,1957,52;53,37,52;52,1957,37
53,1974,69;53,1974,54;53,69,54;54,1974,69
53,68,69;53,68,1988;53,69,1988;1988,68,69
53,1974,1989;53,1974,69;53,1989,69;69,1974,1989
53,1974,1973;53,1974,1988;53,1973,1988;1988,1974,1973
53,69,1989;53,69,1988;53,1989,1988;1988,69,1989
53,1989,1974;53,1989,1988;53,1974,1988;1988,1989,1974
1854,1868,1853;1854,1868,1988;1854,1853,1988;1988,1868,1853
1854,1869,1868;1854,1869,1988;1854,1868,1988;1988,1869,1868
1854,1853,1973;1854,1853,1988;1854,1973,1988;1988,1853,1973
1854,1973,1974;1854,1973,1988;1854,1974,1988;1988,1973,1974
1854,1989,1869;1854,1989,1988;1854,1869,1988;1988,1989,1869
1854,1974,1989;1854,1974,1988;1854,1989,1988;1988,1974,1989
1629,1613,1628;1629,1613,1493;1629,1628,1493;1493,1613,1628
1629,1493,1508;1629,1493,1509;1629,1508,1509;1509,1493,1508
1629,1494,1493;1629,1494,1509;1629,1493,1509;1509,1494,1493
1629,1493,1628;1629,1493,1508;1629,1628,1508;1508,1493,1628
1629,1613,1493;1629,1613,1614;1629,1493,1614;1614,1613,1493
1629,1493,1494;1629,1493,1614;1629,1494,1614;1614,1493,1494
1629,1508,1524;1629,1508,1509;1629,1524,1509;1509,1508,1524
1629,1508,1628;1629,1508,1643;1629,1628,1643;1643,1508,1628
1629,1524,1643;1629,1524,1644;1629,1643,1644;1644,1524,1643
1629,1523,1524;1629,1523,1508;1629,1524,1508;1508,1523,1524
1629,1523,1508;1629,1523,1643;1629,1508,1643;1643,1523,1508
1629,1524,1523;1629,1524,1643;1629,1523,1643;1643,1524,1523
908,772,787;908,772,773;908,787,773;773,772,787
908,907,787;908,907,772;908,787,772;772,907,787
908,892,907;908,892,772;908,907,772;772,892,907
908,892,772;908,892,773;908,772,773;773,892,772
908,787,788;908,787,773;908,788,773;773,787,788
908,893,892;908,893,773;908,892,773;773,893,892
908,1013,1028;908,1013,1012;908,1028,1012;1012,1013,1028
908,892,1013;908,892,1012;908,1013,1012;1012,892,1013
908,907,892;908,907,1012;908,892,1012;1012,907,892
908,1028,1027;908,1028,1012;908,1027,1012;1012,1028,1027
908,1027,907;908,1027,1012;908,907,1012;1012,1027,907
908,892,893;908,892,1013;908,893,1013;1013,892,893
923,787,907;923,787,922;923,907,922;922,787,907
923,788,907;923,788,787;923,907,787;787,788,907
923,802,788;923,802,787;923,788,787;787,802,788
923,802,787;923,802,922;923,787,922;922,802,787
923,803,788;923,803,802;923,788,802;802,803,788
923,788,908;923,788,907;923,908,907;907,788,908
296,417,312;296,417,432;296,312,432;432,417,312
296,417,432;296,417,416;296,432,416;416,417,432
296,312,311;296,312,432;296,311,432;432,312,311
296,417,297;296,417,312;296,297,312;312,417,297
296,311,431;296,311,432;296,431,432;432,311,431
296,432,431;296,432,416;296,431,416;416,432,431
42,58,163;42,58,43;42,163,43;43,58,163
42,178,163;42,178,58;42,163,58;58,178,163
42,163,178;42,163,177;42,178,177;177,163,178
42,177,178;42,177,58;42,178,58;58,177,178
42,162,163;42,162,177;42,163,177;177,162,163
42,57,177;42,57,58;42,177,58;58,57,177
42,1978,58;42,1978,43;42,58,43;43,1978,58
42,1977,58;42,1977,1978;42,58,1978;1978,1977,58
42,1963,1978;42,1963,43;42,1978,43;43,1963,1978
42,1963,1977;42,1963,1978;42,1977,1978;1978,1963,1977
42,1963,1962;42,1963,1977;42,1962,1977;1977,1963,1962
42,1977,57;42,1977,58;42,57,58;58,1977,57
42,41,56;42,41,1961;42,56,1961;1961,41,56
42,56,57;42,56,1977;42,57,1977;1977,56,57
42,1977,1962;42,1977,1961;42,1962,1961;1961,1977,1962
42,1976,1977;42,1976,1961;42,1977,1961;1961,1976,1977
42,1976,56;42,1976,1977;42,56,1977;1977,1976,56
42,56,1976;42,56,1961;42,1976,1961;1961,56,1976
1856,1992,1977;1856,1992,1872;1856,1977,1872;1872,1992,1977
1856,1991,1992;1856,1991,1872;1856,1992,1872;1872,1991,1992
1856,1991,1977;1856,1991,1992;1856,1977,1992;1992,1991,1977
1856,1977,1857;1856,1977,1872;1856,1857,1872;1872,1977,1857
1856,1871,1991;1856,1871,1872;1856,1991,1872;1872,1871,1991
1856,1991,1976;1856,1991,1977;1856,1976,1977;1977,1991,1976
1856,1842,1857;1856,1842,1977;1856,1857,1977;1977,1842,1857
1856,1842,1961;1856,1842,1841;1856,1961,1841;1841,1842,1961
1856,1962,1842;1856,1962,1977;1856,1842,1977;1977,1962,1842
1856,1962,1977;1856,1962,1961;1856,1977,1961;1961,1962,1977
1856,1842,1962;1856,1842,1961;1856,1962,1961;1961,1842,1962
1856,1977,1976;1856,1977,1961;1856,1976,1961;1961,1977,1976
1856,1750,1735;1856,1750,1870;1856,1735,1870;1870,1750,1735
1856,1735,1750;1856,1735,1751;1856,1750,1751;1751,1735,1750
1856,1736,1735;1856,1736,1751;1856,1735,1751;1751,1736,1735
1856,1751,1750;1856,1751,1870;1856,1750,1870;1870,1751,1750
1856,1871,1751;1856,1871,1870;1856,1751,1870;1870,1871,1751
1856,1735,1855;1856,1735,1870;1856,1855,1870;1870,1735,1855
1856,1991,1871;1856,1991,1870;1856,1871,1870;1870,1991,1871
1856,1990,1975;1856,1990,1991;1856,1975,1991;1991,1990,1975
1856,1990,1991;1856,1990,1870;1856,1991,1870;1870,1990,1991
1856,1975,1990;1856,1975,1870;1856,1990,1870;1870,1975,1990
1856,1855,1975;1856,1855,1870;1856,1975,1870;1870,1855,1975
1856,1975,1976;1856,1975,1991;1856,1976,1991;1991,1975,1976
1856,1975,1960;1856,1975,1961;1856,1960,1961;1961,1975,1960
1856,1961,1960;1856,1961,1841;1856,1960,1841;1841,1961,1960
1856,1855,1960;1856,1855,1975;1856,1960,1975;1975,1855,1960
1856,1976,1975;1856,1976,1961;1856,1975,1961;1961,1976,1975
1856,1960,1840;1856,1960,1841;1856,1840,1841;1841,1960,1840
1856,1855,1840;1856,1855,1960;1856,1840,1960;1960,1855,1840
1694,1695,1815;1694,1695,1;1694,1815,1;1,1695,1815
1694,1815,1814;1694,1815,1;1694,1814,1;1,1815,1814
1694,1814,1813;1694,1814,1;1694,1813,1;1,1814,1813
1694,1813,1693;1694,1813,1;1694,1693,1;1,1813,1693
1694,1574,1575;1694,1574,1;1694,1575,1;1,1574,1575
1694,1575,1695;1694,1575,1;1694,1695,1;1,1575,1695
1694,1573,1574;1694,1573,1;1694,1574,1;1,1573,1574
1694,1693,1573;1694,1693,1;1694,1573,1;1,1693,1573
1694,1709,1830;1694,1709,1710;1694,1830,1710;1710,1709,1830
1694,1709,1829;1694,1709,1830;1694,1829,1830;1830,1709,1829
1694,1710,1830;1694,1710,1695;1694,1830,1695;1695,1710,1830
1694,1814,1815;1694,1814,1830;1694,1815,1830;1830,1814,1815
1694,1829,1814;1694,1829,1830;1694,1814,1830;1830,1829,1814
1694,1830,1815;1694,1830,1695;1694,1815,1695;1695,1830,1815
1694,1829,1709;1694,1829,1828;1694,1709,1828;1828,1829,1709
1694,1814,1829;1694,1814,1828;1694,1829,1828;1828,1814,1829
1694,1709,1708;1694,1709,1828;1694,1708,1828;1828,1709,1708
1694,1708,1813;1694,1708,1828;1694,1813,1828;1828,1708,1813
1694,1813,1814;1694,1813,1828;1694,1814,1828;1828,1813,1814
1694,1693,1813;1694,1693,1708;1694,1813,1708;1708,1693,1813
1694,1575,1710;1694,1575,1695;1694,1710,1695;1695,1575,1710
1694,1574,1590;1694,1574,1575;1694,1590,1575;1575,1574,1590
1694,1575,1590;1694,1575,1710;1694,1590,1710;1710,1575,1590
1694,1590,1709;1694,1590,1710;1694,1709,1710;1710,1590,1709
1694,1574,1589;1694,1574,1590;1694,1589,1590;1590,1574,1589
1694,1589,1709;1694,1589,1590;1694,1709,1590;1590,1589,1709
1694,1588,1708;1694,1588,1709;1694,1708,1709;1709,1588,1708
1694,1708,1588;1694,1708,1573;1694,1588,1573;1573,1708,1588
1694,1693,1708;1694,1693,1573;1694,1708,1573;1573,1693,1708
1694,1573,1588;1694,1573,1574;1694,1588,1574;1574,1573,1588
1694,1589,1588;1694,1589,1709;1694,1588,1709;1709,1589,1588
1694,1588,1589;1694,1588,1574;1694,1589,1574;1574,1588,1589
1331,1332,1452;1331,1332,1;1331,1452,1;1,1332,1452
1331,1452,1451;1331,1452,1;1331,1451,1;1,1452,1451
1571,1452,1572;1571,1452,1;1571,1572,1;1,1452,1572
1571,1451,1452;1571,1451,1;1571,1452,1;1,1451,1452
1812,1692,1693;1812,1692,1;1812,1693,1;1,1692,1693
1812,1693,1813;1812,1693,1;1812,1813,1;1,1693,1813
28,1964,1963;28,1964,43;28,1963,43;43,1964,1963
28,1949,1963;28,1949,1964;28,1963,1964;1964,1949,1963
28,44,1949;28,44,1964;28,1949,1964;1964,44,1949
28,44,1964;28,44,43;28,1964,43;43,44,1964
28,29,1949;28,29,44;28,1949,44;44,29,1949
28,1949,1948;28,1949,1963;28,1948,1963;1963,1949,1948
147,268,283;147,268,267;147,283,267;267,268,283
147,268,163;147,268,283;147,163,283;283,268,163
147,163,162;147,163,283;147,162,283;283,163,162
147,268,148;147,268,163;147,148,163;163,268,148
147,162,282;147,162,283;147,282,283;283,162,282
147,283,282;147,283,267;147,282,267;267,283,282
747,748,628;747,748,763;747,628,763;763,748,628
747,628,642;747,628,643;747,642,643;643,628,642
747,643,642;747,643,763;747,642,763;763,643,642
747,628,643;747,628,763;747,643,763;763,628,643
747,627,642;747,627,628;747,642,628;628,627,642
747,642,762;747,642,763;747,762,763;763,642,762
747,642,627;747,642,626;747,627,626;626,642,627
747,746,761;747,746,626;747,761,626;626,746,761
747,641,642;747,641,626;747,642,626;626,641,642
747,761,641;747,761,626;747,641,626;626,761,641
747,642,641;747,642,761;747,641,761;761,642,641
747,762,642;747,762,761;747,642,761;761,762,642
747,883,868;747,883,763;747,868,763;763,883,868
747,883,867;747,883,868;747,867,868;868,883,867
747,868,748;747,868,763;747,748,763;763,868,748
747,882,867;747,882,883;747,867,883;883,882,867
747,882,883;747,882,763;747,883,763;763,882,883
747,762,882;747,762,763;747,882,763;763,762,882
866,762,882;866,762,867;866,882,867;867,762,882
866,882,762;866,882,761;866,762,761;761,882,762
866,762,746;866,762,761;866,746,761;761,762,746
866,881,882;866,881,761;866,882,761;761,881,882
866,762,747;866,762,746;866,747,746;746,762,747
866,747,762;866,747,867;866,762,867;867,747,762
866,986,1002;866,986,1001;866,1002,1001;1001,986,1002
866,1002,882;866,1002,1001;866,882,1001;1001,1002,882
866,867,882;866,867,1002;866,882,1002;1002,867,882
866,987,1002;866,987,986;866,1002,986;986,987,1002
866,987,867;866,987,1002;866,867,1002;1002,987,867
866,882,881;866,882,1001;866,881,1001;1001,882,881
972,1091,971;972,1091,1;972,971,1;1,1091,971
972,1092,1091;972,1092,1;972,1091,1;1,1092,1091
972,1106,1092;972,1106,1107;972,1092,1107;1107,1106,1092
972,986,1106;972,986,1107;972,1106,1107;1107,986,1106
972,1106,1091;972,1106,1092;972,1091,1092;1092,1106,1091
972,1091,1106;972,1091,986;972,1106,986;986,1091,1106
972,987,986;972,987,1107;972,986,1107;1107,987,986
972,971,1091;972,971,986;972,1091,986;986,971,1091
614,615,735;614,615,1;614,735,1;1,615,735
614,735,734;614,735,1;614,734,1;1,735,734
614,750,630;614,750,629;614,630,629;629,750,630
614,630,750;614,630,615;614,750,615;615,630,750
614,749,750;614,749,629;614,750,629;629,749,750
614,749,734;614,749,750;614,734,750;750,749,734
614,734,735;614,734,750;614,735,750;750,734,735
614,750,735;614,750,615;614,735,615;615,750,735
760,866,865;760,866,746;760,865,746;746,866,865
760,746,865;760,746,745;760,865,745;745,746,865
760,865,881;760,865,880;760,881,880;880,865,881
760,881,746;760,881,761;760,746,761;761,881,746
760,881,866;760,881,746;760,866,746;746,881,866
760,866,881;760,866,865;760,881,865;865,866,881
760,895,896;760,895,775;760,896,775;775,895,896
760,776,896;760,776,761;760,896,761;761,776,896
760,775,896;760,775,776;760,896,776;776,775,896
760,881,896;760,881,880;760,896,880;880,881,896
760,896,881;760,896,761;760,881,761;761,896,881
760,896,895;760,896,880;760,895,880;880,896,895
760,641,776;760,641,761;760,776,761;761,641,776
760,775,776;760,775,655;760,776,655;655,775,776
760,641,656;760,641,776;760,656,776;776,641,656
760,656,641;760,656,655;760,641,655;655,656,641
760,776,656;760,776,655;760,656,655;655,776,656
760,641,640;760,641,655;760,640,655;655,641,640
1418,1419,1434;1418,1419,1539;1418,1434,1539;1539,1419,1434
1418,1554,1553;1418,1554,1539;1418,1553,1539;1539,1554,1553
1418,1434,1554;1418,1434,1539;1418,1554,1539;1539,1434,1554
1418,1554,1434;1418,1554,1553;1418,1434,1553;1553,1554,1434
1418,1434,1433;1418,1434,1553;1418,1433,1553;1553,1434,1433
1418,1553,1538;1418,1553,1539;1418,1538,1539;1539,1553,1538
1416,1415,1520;1416,1415,1535;1416,1520,1535;1535,1415,1520
1416,1520,1521;1416,1520,1535;1416,1521,1535;1535,1520,1521
1416,1400,1521;1416,1400,1520;1416,1521,1520;1520,1400,1521
1416,1400,1520;1416,1400,1415;1416,1520,1415;1415,1400,1520
1416,1401,1521;1416,1401,1400;1416,1521,1400;1400,1401,1521
1416,1521,1536;1416,1521,1535;1416,1536,1535;1535,1521,1536
1416,1535,1550;1416,1535,1430;1416,1550,1430;1430,1535,1550
1416,1550,1551;1416,1550,1430;1416,1551,1430;1430,1550,1551
1416,1551,1550;1416,1551,1535;1416,1550,1535;1535,1551,1550
1416,1415,1535;1416,1415,1430;1416,1535,1430;1430,1415,1535
1416,1551,1431;1416,1551,1430;1416,1431,1430;1430,1551,1431
1416,1536,1551;1416,1536,1535;1416,1551,1535;1535,1536,1551
1416,1400,1415;1416,1400,1280;1416,1415,1280;1280,1400,1415
1416,1281,1400;1416,1281,1280;1416,1400,1280;1280,1281,1400
1416,1295,1281;1416,1295,1280;1416,1281,1280;1280,1295,1281
1416,1415,1295;1416,1415,1280;1416,1295,1280;1280,1415,1295
1416,1296,1281;1416,1296,1295;1416,1281,1295;1295,1296,1281
1416,1281,1401;1416,1281,1400;1416,1401,1400;1400,1281,1401
1416,1295,1415;1416,1295,1430;1416,1415,1430;1430,1295,1415
1416,1310,1295;1416,1310,1430;1416,1295,1430;1430,1310,1295
1416,1295,1310;1416,1295,1311;1416,1310,1311;1311,1295,1310
1416,1311,1310;1416,1311,1430;1416,1310,1430;1430,1311,1310
1416,1296,1295;1416,1296,1311;1416,1295,1311;1311,1296,1295
1416,1431,1311;1416,1431,1430;1416,1311,1430;1430,1431,1311
854,973,868;854,973,853;854,868,853;853,973,868
854,989,869;854,989,868;854,869,868;868,989,869
854,974,989;854,974,973;854,989,973;973,974,989
854,989,988;854,989,973;854,988,973;973,989,988
854,973,988;854,973,868;854,988,868;868,973,988
854,988,989;854,988,868;854,989,868;868,988,989
854,869,748;854,869,868;854,748,868;868,869,748
854,868,748;854,868,853;854,748,853;853,868,748
854,734,733;854,734,748;854,733,748;748,734,733
854,749,734;854,749,748;854,734,748;748,749,734
854,749,748;854,749,869;854,748,869;869,749,748
854,748,733;854,748,853;854,733,853;853,748,733
854,870,855;854,870,750;854,855,750;750,870,855
854,734,749;854,734,750;854,749,750;750,734,749
854,750,749;854,750,869;854,749,869;869,750,749
854,735,734;854,735,750;854,734,750;750,735,734
854,855,735;854,855,750;854,735,750;750,855,735
854,870,750;854,870,869;854,750,869;869,870,750
854,973,853;854,973,1;854,853,1;1,973,853
854,974,973;854,974,1;854,973,1;1,974,973
854,853,733;854,853,1;854,733,1;1,853,733
854,733,734;854,733,1;854,734,1;1,733,734
854,734,735;854,734,1;854,735,1;1,734,735
854,735,855;854,735,1;854,855,1;1,735,855
1335,1455,1454;1335,1455,1;1335,1454,1;1,1455,1454
1335,1454,1334;1335,1454,1;1335,1334,1;1,1454,1334
