1580,1452,1978;1978,1452,1466;1466,1580,1978;1466,1452,1580
1581,1580,1978;1978,1580,1595;1595,1581,1978;1595,1580,1581
1581,1467,1978;1978,1467,1452;1452,1581,1978;1452,1467,1581
1566,1581,1978;1978,1581,1452;1452,1566,1978;1452,1581,1566
1580,1566,1978;1978,1566,1452;1452,1580,1978;1452,1566,1580
1610,1481,1978;1978,1481,1596;1596,1610,1978;1596,1481,1610
1481,1467,1978;1978,1467,1596;1596,1481,1978;1596,1467,1481
1595,1610,1978;1978,1610,1596;1596,1595,1978;1596,1610,1595
1610,1495,1978;1978,1495,1481;1481,1610,1978;1481,1495,1610
1467,1581,1978;1978,1581,1596;1596,1467,1978;1596,1581,1467
1581,1595,1978;1978,1595,1596;1596,1581,1978;1596,1595,1581
1700,1701,1963;1963,1701,1818;1818,1700,1963;1818,1701,1700
1701,1688,1963;1963,1688,1818;1818,1701,1963;1818,1688,1701
1817,1700,1963;1963,1700,1818;1818,1817,1963;1818,1700,1817
1804,1817,1963;1963,1817,1818;1818,1804,1963;1818,1817,1804
1688,1804,1963;1963,1804,1818;1818,1688,1963;1818,1804,1688
1804,1803,1963;1963,1803,1817;1817,1804,1963;1817,1803,1804
1676,1788,1963;1963,1788,1677;1677,1676,1963;1677,1788,1676
1804,1688,1963;1963,1688,1677;1677,1804,1963;1677,1688,1804
1789,1804,1963;1963,1804,1677;1677,1789,1963;1677,1804,1789
1788,1789,1963;1963,1789,1677;1677,1788,1963;1677,1789,1788
1804,1789,1963;1963,1789,1788;1788,1804,1963;1788,1789,1804
1803,1804,1963;1963,1804,1788;1788,1803,1963;1788,1804,1803
1676,1677,1963;1963,1677,1563;1563,1676,1963;1563,1677,1676
1677,1578,1963;1963,1578,1563;1563,1677,1963;1563,1578,1677
1688,1578,1963;1963,1578,1677;1677,1688,1963;1677,1578,1688
1562,1676,1963;1963,1676,1563;1563,1562,1963;1563,1676,1562
1578,1562,1963;1963,1562,1563;1563,1578,1963;1563,1562,1578
1577,1562,1963;1963,1562,1578;1578,1577,1963;1578,1562,1577
1700,1593,1963;1963,1593,1701;1701,1700,1963;1701,1593,1700
1593,1578,1963;1963,1578,1701;1701,1593,1963;1701,1578,1593
1700,1592,1963;1963,1592,1593;1593,1700,1963;1593,1592,1700
1592,1578,1963;1963,1578,1593;1593,1592,1963;1593,1578,1592
1578,1688,1963;1963,1688,1701;1701,1578,1963;1701,1688,1578
1592,1577,1963;1963,1577,1578;1578,1592,1963;1578,1577,1592
1788,1787,1963;1963,1787,1802;1802,1788,1963;1802,1787,1788
1802,1787,1963;1963,1787,1964;1964,1802,1963;1964,1787,1802
1676,1787,1963;1963,1787,1788;1788,1676,1963;1788,1787,1676
1787,1675,1963;1963,1675,1964;1964,1787,1963;1964,1675,1787
1675,1787,1963;1963,1787,1676;1676,1675,1963;1676,1787,1675
1803,1788,1963;1963,1788,1802;1802,1803,1963;1802,1788,1803
1816,1802,1963;1963,1802,1964;1964,1816,1963;1964,1802,1816
1817,1816,1963;1963,1816,1700;1700,1817,1963;1700,1816,1817
1816,1817,1963;1963,1817,1802;1802,1816,1963;1802,1817,1816
1816,1699,1963;1963,1699,1700;1700,1816,1963;1700,1699,1816
1699,1816,1963;1963,1816,1964;1964,1699,1963;1964,1816,1699
1817,1803,1963;1963,1803,1802;1802,1817,1963;1802,1803,1817
1562,1561,1963;1963,1561,1676;1676,1562,1963;1676,1561,1562
1561,1675,1963;1963,1675,1676;1676,1561,1963;1676,1675,1561
1675,1561,1963;1963,1561,1964;1964,1675,1963;1964,1561,1675
1562,1576,1963;1963,1576,1561;1561,1562,1963;1561,1576,1562
1561,1576,1963;1963,1576,1964;1964,1561,1963;1964,1576,1561
1577,1576,1963;1963,1576,1562;1562,1577,1963;1562,1576,1577
1592,1700,1963;1963,1700,1591;1591,1592,1963;1591,1700,1592
1576,1591,1963;1963,1591,1964;1964,1576,1963;1964,1591,1576
1576,1592,1963;1963,1592,1591;1591,1576,1963;1591,1592,1576
1700,1699,1963;1963,1699,1591;1591,1700,1963;1591,1699,1700
1591,1699,1963;1963,1699,1964;1964,1591,1963;1964,1699,1591
1576,1577,1963;1963,1577,1592;1592,1576,1963;1592,1577,1576
1427,1426,1295;1295,1426,1311;1311,1427,1295;1311,1426,1427
1296,1427,1295;1295,1427,1311;1311,1296,1295;1311,1427,1296
1426,1310,1295;1295,1310,1311;1311,1426,1295;1311,1310,1426
1411,1426,1295;1295,1426,1427;1427,1411,1295;1427,1426,1411
1412,1411,1295;1295,1411,1427;1427,1412,1295;1427,1411,1412
1296,1412,1295;1295,1412,1427;1427,1296,1295;1427,1412,1296
1309,1426,1295;1295,1426,1425;1425,1309,1295;1425,1426,1309
1426,1410,1295;1295,1410,1425;1425,1426,1295;1425,1410,1426
1410,1309,1295;1295,1309,1425;1425,1410,1295;1425,1309,1410
1310,1426,1295;1295,1426,1309;1309,1310,1295;1309,1426,1310
1411,1410,1295;1295,1410,1426;1426,1411,1295;1426,1410,1411
1410,1294,1295;1295,1294,1309;1309,1410,1295;1309,1294,1410
1191,1310,1295;1295,1310,1309;1309,1191,1295;1309,1310,1191
1176,1191,1295;1295,1191,1309;1309,1176,1295;1309,1191,1176
1192,1310,1295;1295,1310,1191;1191,1192,1295;1191,1310,1192
1176,1177,1295;1295,1177,1191;1191,1176,1295;1191,1177,1176
1177,1192,1295;1295,1192,1191;1191,1177,1295;1191,1192,1177
1294,1176,1295;1295,1176,1309;1309,1294,1295;1309,1176,1294
1651,1764,1638;1638,1764,1763;1763,1651,1638;1763,1764,1651
1764,1748,1638;1638,1748,1763;1763,1764,1638;1763,1748,1764
1652,1639,1638;1638,1639,1764;1764,1652,1638;1764,1639,1652
1652,1764,1638;1638,1764,1651;1651,1652,1638;1651,1764,1652
1639,1749,1638;1638,1749,1764;1764,1639,1638;1764,1749,1639
1749,1748,1638;1638,1748,1764;1764,1749,1638;1764,1748,1749
1394,1278,1264;1264,1278,1279;1279,1394,1264;1279,1278,1394
1279,1265,1264;1264,1265,1979;1979,1279,1264;1979,1265,1279
1395,1279,1264;1264,1279,1979;1979,1395,1264;1979,1279,1395
1380,1394,1264;1264,1394,1979;1979,1380,1264;1979,1394,1380
1395,1394,1264;1264,1394,1279;1279,1395,1264;1279,1394,1395
1394,1395,1264;1264,1395,1979;1979,1394,1264;1979,1395,1394
1979,1265,1264;1264,1265,2043;2043,1979,1264;2043,1265,1979
1380,1979,1264;1264,1979,2043;2043,1380,1264;2043,1979,1380
934,949,1051;1051,949,948;948,934,1051;948,949,934
949,1065,1051;1051,1065,948;948,949,1051;948,1065,949
933,934,1051;1051,934,948;948,933,1051;948,934,933
1050,933,1051;1051,933,948;948,1050,1051;948,933,1050
1065,1064,1051;1051,1064,948;948,1065,1051;948,1064,1065
1064,1050,1051;1051,1050,948;948,1064,1051;948,1050,1064
1050,1064,1051;1051,1064,1175;1175,1050,1051;1175,1064,1050
1064,1065,1051;1051,1065,1175;1175,1064,1051;1175,1065,1064
1176,1161,1051;1051,1161,1175;1175,1176,1051;1175,1161,1176
1065,1176,1051;1051,1176,1175;1175,1065,1051;1175,1176,1065
1161,1160,1051;1051,1160,1175;1175,1161,1051;1175,1160,1161
1160,1050,1051;1051,1050,1175;1175,1160,1051;1175,1050,1160
1811,1926,1927;1927,1926,1797;1797,1811,1927;1797,1926,1811
1812,1811,1927;1927,1811,1797;1797,1812,1927;1797,1811,1812
1926,1911,1927;1927,1911,1797;1797,1926,1927;1797,1911,1926
1911,1912,1927;1927,1912,1797;1797,1911,1927;1797,1912,1911
1912,1798,1927;1927,1798,1797;1797,1912,1927;1797,1798,1912
1798,1812,1927;1927,1812,1797;1797,1798,1927;1797,1812,1798
1812,1799,1927;1927,1799,1813;1813,1812,1927;1813,1799,1812
1798,1912,1927;1927,1912,1799;1799,1798,1927;1799,1912,1798
1812,1798,1927;1927,1798,1799;1799,1812,1927;1799,1798,1812
1799,1928,1927;1927,1928,1813;1813,1799,1927;1813,1928,1799
1912,1913,1927;1927,1913,1799;1799,1912,1927;1799,1913,1912
1913,1928,1927;1927,1928,1799;1799,1913,1927;1799,1928,1913
1603,1602,1473;1473,1602,1487;1487,1603,1473;1487,1602,1603
1587,1602,1473;1473,1602,1603;1603,1587,1473;1603,1602,1587
1588,1587,1473;1473,1587,1603;1603,1588,1473;1603,1587,1588
1588,1603,1473;1473,1603,1474;1474,1588,1473;1474,1603,1588
1488,1603,1473;1473,1603,1487;1487,1488,1473;1487,1603,1488
1603,1488,1473;1473,1488,1474;1474,1603,1473;1474,1488,1603
1459,1572,1473;1473,1572,1573;1573,1459,1473;1573,1572,1459
1459,1458,1473;1473,1458,1572;1572,1459,1473;1572,1458,1459
1587,1588,1473;1473,1588,1573;1573,1587,1473;1573,1588,1587
1474,1459,1473;1473,1459,1573;1573,1474,1473;1573,1459,1474
1572,1587,1473;1473,1587,1573;1573,1572,1473;1573,1587,1572
1588,1474,1473;1473,1474,1573;1573,1588,1473;1573,1474,1588
1588,1697,1711;1711,1697,1950;1950,1588,1711;1950,1697,1588
1603,1588,1711;1711,1588,1950;1950,1603,1711;1950,1588,1603
1697,1813,1711;1711,1813,1950;1950,1697,1711;1950,1813,1697
1813,1828,1711;1711,1828,1950;1950,1813,1711;1950,1828,1813
1912,1798,1898;1898,1798,1799;1799,1912,1898;1799,1798,1912
1798,1912,1898;1898,1912,1897;1897,1798,1898;1897,1912,1798
1798,1784,1898;1898,1784,1799;1799,1798,1898;1799,1784,1798
1783,1798,1898;1898,1798,1897;1897,1783,1898;1897,1798,1783
1798,1783,1898;1898,1783,1784;1784,1798,1898;1784,1783,1798
1913,1912,1898;1898,1912,1799;1799,1913,1898;1799,1912,1913
1912,80,1898;1898,80,1897;1897,1912,1898;1897,80,1912
1912,81,1898;1898,81,80;80,1912,1898;80,81,1912
81,66,1898;1898,66,80;80,81,1898;80,66,81
80,65,1898;1898,65,1897;1897,80,1898;1897,65,80
66,65,1898;1898,65,80;80,66,1898;80,65,66
1913,81,1898;1898,81,1912;1912,1913,1898;1912,81,1913
401,291,277;277,291,402;402,401,277;402,291,401
387,401,277;277,401,402;402,387,277;402,401,387
388,387,277;277,387,402;402,388,277;402,387,388
290,291,277;277,291,401;401,290,277;401,291,290
387,290,277;277,290,401;401,387,277;401,290,387
276,290,277;277,290,387;387,276,277;387,290,276
73,88,1905;1905,88,59;59,73,1905;59,88,73
1906,1891,1905;1905,1891,59;59,1906,1905;59,1891,1906
88,74,1905;1905,74,59;59,88,1905;59,74,88
1906,74,1905;1905,74,88;88,1906,1905;88,74,1906
74,1906,1905;1905,1906,59;59,74,1905;59,1906,74
1920,1906,1905;1905,1906,88;88,1920,1905;88,1906,1920
87,88,1905;1905,88,73;73,87,1905;73,88,87
87,1919,1905;1905,1919,88;88,87,1905;88,1919,87
72,1919,1905;1905,1919,87;87,72,1905;87,1919,72
72,87,1905;1905,87,73;73,72,1905;73,87,72
72,1904,1905;1905,1904,1919;1919,72,1905;1919,1904,72
1919,1920,1905;1905,1920,88;88,1919,1905;88,1920,1919
1891,1762,1905;1905,1762,1877;1877,1891,1905;1877,1762,1891
1777,1762,1905;1905,1762,1891;1891,1777,1905;1891,1762,1777
1762,1953,1905;1905,1953,1877;1877,1762,1905;1877,1953,1762
1777,1776,1905;1905,1776,1762;1762,1777,1905;1762,1776,1777
1776,1953,1905;1905,1953,1762;1762,1776,1905;1762,1953,1776
1791,1776,1905;1905,1776,1777;1777,1791,1905;1777,1776,1791
1790,1904,1905;1905,1904,1890;1890,1790,1905;1890,1904,1790
1953,1776,1905;1905,1776,1890;1890,1953,1905;1890,1776,1953
1776,1775,1905;1905,1775,1890;1890,1776,1905;1890,1775,1776
1775,1790,1905;1905,1790,1890;1890,1775,1905;1890,1790,1775
1775,1776,1905;1905,1776,1790;1790,1775,1905;1790,1776,1775
1776,1791,1905;1905,1791,1790;1790,1776,1905;1790,1791,1776
59,1891,1905;1905,1891,1877;1877,59,1905;1877,1891,59
44,59,1905;1905,59,1877;1877,44,1905;1877,59,44
44,73,1905;1905,73,59;59,44,1905;59,73,44
58,44,1905;1905,44,1877;1877,58,1905;1877,44,58
44,58,1905;1905,58,73;73,44,1905;73,58,44
1953,58,1905;1905,58,1877;1877,1953,1905;1877,58,1953
58,72,1905;1905,72,73;73,58,1905;73,72,58
58,1953,1905;1905,1953,1890;1890,58,1905;1890,1953,58
57,72,1905;1905,72,58;58,57,1905;58,72,57
57,58,1905;1905,58,1890;1890,57,1905;1890,58,57
72,57,1905;1905,57,1890;1890,72,1905;1890,57,72
1904,72,1905;1905,72,1890;1890,1904,1905;1890,72,1904
1921,1934,1958;1958,1934,1806;1806,1921,1958;1806,1934,1921
1906,1921,1958;1958,1921,1806;1806,1906,1958;1806,1921,1906
1921,1906,1958;1958,1906,1934;1934,1921,1958;1934,1906,1921
1792,1906,1958;1958,1906,1806;1806,1792,1958;1806,1906,1792
1934,1820,1958;1958,1820,1806;1806,1934,1958;1806,1820,1934
1906,1920,1958;1958,1920,1934;1934,1906,1958;1934,1920,1906
1792,1777,1958;1958,1777,1906;1906,1792,1958;1906,1777,1792
1920,1906,1958;1958,1906,1891;1891,1920,1958;1891,1906,1920
1906,1777,1958;1958,1777,1891;1891,1906,1958;1891,1777,1906
1777,1791,1958;1958,1791,1891;1891,1777,1958;1891,1791,1777
1905,1920,1958;1958,1920,1891;1891,1905,1958;1891,1920,1905
1791,1905,1958;1958,1905,1891;1891,1791,1958;1891,1905,1791
1691,1680,1958;1958,1680,1806;1806,1691,1958;1806,1680,1691
1703,1691,1958;1958,1691,1806;1806,1703,1958;1806,1691,1703
1703,1690,1958;1958,1690,1691;1691,1703,1958;1691,1690,1703
1690,1680,1958;1958,1680,1691;1691,1690,1958;1691,1680,1690
1680,1792,1958;1958,1792,1806;1806,1680,1958;1806,1792,1680
1820,1703,1958;1958,1703,1806;1806,1820,1958;1806,1703,1820
1665,1690,1958;1958,1690,1679;1679,1665,1958;1679,1690,1665
1777,1665,1958;1958,1665,1679;1679,1777,1958;1679,1665,1777
1777,1680,1958;1958,1680,1665;1665,1777,1958;1665,1680,1777
1680,1690,1958;1958,1690,1665;1665,1680,1958;1665,1690,1680
1777,1792,1958;1958,1792,1680;1680,1777,1958;1680,1792,1777
1791,1777,1958;1958,1777,1679;1679,1791,1958;1679,1777,1791
1933,1919,1958;1958,1919,1819;1819,1933,1958;1819,1919,1933
1933,1819,1958;1958,1819,1934;1934,1933,1958;1934,1819,1933
1919,1933,1958;1958,1933,1934;1934,1919,1958;1934,1933,1919
1819,1820,1958;1958,1820,1934;1934,1819,1958;1934,1820,1819
1919,1805,1958;1958,1805,1819;1819,1919,1958;1819,1805,1919
1920,1919,1958;1958,1919,1934;1934,1920,1958;1934,1919,1920
1904,1790,1958;1958,1790,1919;1919,1904,1958;1919,1790,1904
1920,1904,1958;1958,1904,1919;1919,1920,1958;1919,1904,1920
1790,1805,1958;1958,1805,1919;1919,1790,1958;1919,1805,1790
1905,1791,1958;1958,1791,1904;1904,1905,1958;1904,1791,1905
1904,1791,1958;1958,1791,1790;1790,1904,1958;1790,1791,1904
1920,1905,1958;1958,1905,1904;1904,1920,1958;1904,1905,1920
1703,1702,1958;1958,1702,1689;1689,1703,1958;1689,1702,1703
1690,1703,1958;1958,1703,1689;1689,1690,1958;1689,1703,1690
1702,1703,1958;1958,1703,1819;1819,1702,1958;1819,1703,1702
1702,1819,1958;1958,1819,1689;1689,1702,1958;1689,1819,1702
1703,1820,1958;1958,1820,1819;1819,1703,1958;1819,1820,1703
1819,1805,1958;1958,1805,1689;1689,1819,1958;1689,1805,1819
1689,1678,1958;1958,1678,1679;1679,1689,1958;1679,1678,1689
1690,1689,1958;1958,1689,1679;1679,1690,1958;1679,1689,1690
1678,1790,1958;1958,1790,1679;1679,1678,1958;1679,1790,1678
1790,1678,1958;1958,1678,1689;1689,1790,1958;1689,1678,1790
1805,1790,1958;1958,1790,1689;1689,1805,1958;1689,1790,1805
1790,1791,1958;1958,1791,1679;1679,1790,1958;1679,1791,1790
1403,1388,1520;1520,1388,1389;1389,1403,1520;1389,1388,1403
1404,1403,1520;1520,1403,1389;1389,1404,1520;1389,1403,1404
1388,1507,1520;1520,1507,1389;1389,1388,1520;1389,1507,1388
1519,1506,1520;1520,1506,1403;1403,1519,1520;1403,1506,1519
1506,1507,1520;1520,1507,1388;1388,1506,1520;1388,1507,1506
1506,1388,1520;1520,1388,1403;1403,1506,1520;1403,1388,1506
1404,1418,1532;1532,1418,1403;1403,1404,1532;1403,1418,1404
1419,1418,1532;1532,1418,1404;1404,1419,1532;1404,1418,1419
1519,1404,1532;1532,1404,1403;1403,1519,1532;1403,1404,1519
1404,1520,1532;1532,1520,1533;1533,1404,1532;1533,1520,1404
1419,1404,1532;1532,1404,1533;1533,1419,1532;1533,1404,1419
1519,1520,1532;1532,1520,1404;1404,1519,1532;1404,1520,1519
1433,1548,1532;1532,1548,1547;1547,1433,1532;1547,1548,1433
1434,1548,1532;1532,1548,1433;1433,1434,1532;1433,1548,1434
1548,1434,1532;1532,1434,1533;1533,1548,1532;1533,1434,1548
1418,1434,1532;1532,1434,1433;1433,1418,1532;1433,1434,1418
1418,1419,1532;1532,1419,1434;1434,1418,1532;1434,1419,1418
1434,1419,1532;1532,1419,1533;1533,1434,1532;1533,1419,1434
1611,1624,1733;1733,1624,1636;1636,1611,1733;1636,1624,1611
1732,1719,1733;1733,1719,1611;1611,1732,1733;1611,1719,1732
1732,1623,1733;1733,1623,1636;1636,1732,1733;1636,1623,1732
1746,1732,1733;1733,1732,1636;1636,1746,1733;1636,1732,1746
1623,1732,1733;1733,1732,1611;1611,1623,1733;1611,1732,1623
1623,1611,1733;1733,1611,1636;1636,1623,1733;1636,1611,1623
1662,1663,1967;1967,1663,1774;1774,1662,1967;1774,1663,1662
1759,1968,1967;1967,1968,1662;1662,1759,1967;1662,1968,1759
1759,1662,1967;1967,1662,1774;1774,1759,1967;1774,1662,1759
1775,1759,1967;1967,1759,1774;1774,1775,1967;1774,1759,1775
1663,1775,1967;1967,1775,1774;1774,1663,1967;1774,1775,1663
1775,1760,1967;1967,1760,1759;1759,1775,1967;1759,1760,1775
1776,1775,1967;1967,1775,1663;1663,1776,1967;1663,1775,1776
1776,1663,1967;1967,1663,1664;1664,1776,1967;1664,1663,1776
1761,1776,1967;1967,1776,1664;1664,1761,1967;1664,1776,1761
1775,1776,1967;1967,1776,1761;1761,1775,1967;1761,1776,1775
1649,1761,1967;1967,1761,1664;1664,1649,1967;1664,1761,1649
1760,1775,1967;1967,1775,1761;1761,1760,1967;1761,1775,1760
1548,1533,1967;1967,1533,1549;1549,1548,1967;1549,1533,1548
1663,1548,1967;1967,1548,1549;1549,1663,1967;1549,1548,1663
1663,1662,1967;1967,1662,1548;1548,1663,1967;1548,1662,1663
1548,1662,1967;1967,1662,1533;1533,1548,1967;1533,1662,1548
1533,1534,1967;1967,1534,1549;1549,1533,1967;1549,1534,1533
1662,1968,1967;1967,1968,1533;1533,1662,1967;1533,1968,1662
1550,1664,1967;1967,1664,1549;1549,1550,1967;1549,1664,1550
1535,1550,1967;1967,1550,1549;1549,1535,1967;1549,1550,1535
1535,1664,1967;1967,1664,1550;1550,1535,1967;1550,1664,1535
1664,1663,1967;1967,1663,1549;1549,1664,1967;1549,1663,1664
1534,1535,1967;1967,1535,1549;1549,1534,1967;1549,1535,1534
1535,1649,1967;1967,1649,1664;1664,1535,1967;1664,1649,1535
1970,1745,1967;1967,1745,1969;1969,1970,1967;1969,1745,1970
1759,1744,1967;1967,1744,1970;1970,1759,1967;1970,1744,1759
1744,1759,1967;1967,1759,1745;1745,1744,1967;1745,1759,1744
1970,1744,1967;1967,1744,1745;1745,1970,1967;1745,1744,1970
1968,1759,1967;1967,1759,1970;1970,1968,1967;1970,1759,1968
1759,1760,1967;1967,1760,1745;1745,1759,1967;1745,1760,1759
1745,1636,1967;1967,1636,1969;1969,1745,1967;1969,1636,1745
1649,1636,1967;1967,1636,1761;1761,1649,1967;1761,1636,1649
1636,1746,1967;1967,1746,1761;1761,1636,1967;1761,1746,1636
1761,1746,1967;1967,1746,1745;1745,1761,1967;1745,1746,1761
1746,1636,1967;1967,1636,1745;1745,1746,1967;1745,1636,1746
1760,1761,1967;1967,1761,1745;1745,1760,1967;1745,1761,1760
1974,1970,1967;1967,1970,1969;1969,1974,1967;1969,1970,1974
1968,1970,1967;1967,1970,1533;1533,1968,1967;1533,1970,1968
1974,1534,1967;1967,1534,1533;1533,1974,1967;1533,1534,1974
1970,1520,1967;1967,1520,1533;1533,1970,1967;1533,1520,1970
1520,1970,1967;1967,1970,1974;1974,1520,1967;1974,1970,1520
1520,1974,1967;1967,1974,1533;1533,1520,1967;1533,1974,1520
1636,1974,1967;1967,1974,1969;1969,1636,1967;1969,1974,1636
1534,1974,1967;1967,1974,1535;1535,1534,1967;1535,1974,1534
1636,1521,1967;1967,1521,1974;1974,1636,1967;1974,1521,1636
1974,1521,1967;1967,1521,1535;1535,1974,1967;1535,1521,1974
1521,1636,1967;1967,1636,1535;1535,1521,1967;1535,1636,1521
1636,1649,1967;1967,1649,1535;1535,1636,1967;1535,1649,1636
281,265,377;377,265,266;266,281,377;266,265,281
265,391,377;377,391,2018;2018,265,377;2018,391,265
265,280,377;377,280,391;391,265,377;391,280,265
392,391,377;377,391,281;281,392,377;281,391,392
280,265,377;377,265,281;281,280,377;281,265,280
391,280,377;377,280,281;281,391,377;281,280,391
281,266,377;377,266,282;282,281,377;282,266,281
266,267,377;377,267,282;282,266,377;282,267,266
393,281,377;377,281,282;282,393,377;282,281,393
267,393,377;377,393,282;282,267,377;282,393,267
393,392,377;377,392,281;281,393,377;281,392,393
378,393,377;377,393,267;267,378,377;267,393,378
2018,362,377;377,362,251;251,2018,377;251,362,2018
252,266,377;377,266,251;251,252,377;251,266,252
363,252,377;377,252,251;251,363,377;251,252,363
265,2018,377;377,2018,251;251,265,377;251,2018,265
266,265,377;377,265,251;251,266,377;251,265,266
362,363,377;377,363,251;251,362,377;251,363,362
507,492,377;377,492,2018;2018,507,377;2018,492,507
492,507,377;377,507,508;508,492,377;508,507,492
493,492,377;377,492,508;508,493,377;508,492,493
391,507,377;377,507,2018;2018,391,377;2018,507,391
507,391,377;377,391,508;508,507,377;508,391,507
391,392,377;377,392,508;508,391,377;508,392,391
508,509,377;377,509,494;494,508,377;494,509,508
393,509,377;377,509,508;508,393,377;508,509,393
509,393,377;377,393,494;494,509,377;494,393,509
493,508,377;377,508,494;494,493,377;494,508,493
392,393,377;377,393,508;508,392,377;508,393,392
393,378,377;377,378,494;494,393,377;494,378,393
493,477,377;377,477,492;492,493,377;492,477,493
477,362,377;377,362,2018;2018,477,377;2018,362,477
492,477,377;377,477,2018;2018,492,377;2018,477,492
493,478,377;377,478,477;477,493,377;477,478,493
477,478,377;377,478,363;363,477,377;363,478,477
362,477,377;377,477,363;363,362,377;363,477,362
478,493,377;377,493,494;494,478,377;494,493,478
478,364,377;377,364,363;363,478,377;363,364,478
378,364,377;377,364,494;494,378,377;494,364,378
364,479,377;377,479,494;494,364,377;494,479,364
479,478,377;377,478,494;494,479,377;494,478,479
478,479,377;377,479,364;364,478,377;364,479,478
1475,1489,1476;1476,1489,1589;1589,1475,1476;1589,1489,1475
1490,1604,1476;1476,1604,1489;1489,1490,1476;1489,1604,1490
1489,1604,1476;1476,1604,1589;1589,1489,1476;1589,1604,1489
1490,1605,1476;1476,1605,1604;1604,1490,1476;1604,1605,1490
1604,1605,1476;1476,1605,1589;1589,1604,1476;1589,1605,1604
1605,1590,1476;1476,1590,1589;1589,1605,1476;1589,1590,1605
1575,1574,1476;1476,1574,1589;1589,1575,1476;1589,1574,1575
1460,1475,1476;1476,1475,1589;1589,1460,1476;1589,1475,1460
1574,1575,1476;1476,1575,1460;1460,1574,1476;1460,1575,1574
1574,1460,1476;1476,1460,1589;1589,1574,1476;1589,1460,1574
1575,1461,1476;1476,1461,1460;1460,1575,1476;1460,1461,1575
1590,1575,1476;1476,1575,1589;1589,1590,1476;1589,1575,1590
1477,1591,1476;1476,1591,1606;1606,1477,1476;1606,1591,1477
1490,1491,1476;1476,1491,1606;1606,1490,1476;1606,1491,1490
1491,1477,1476;1476,1477,1606;1606,1491,1476;1606,1477,1491
1591,1605,1476;1476,1605,1606;1606,1591,1476;1606,1605,1591
1605,1490,1476;1476,1490,1606;1606,1605,1476;1606,1490,1605
1590,1605,1476;1476,1605,1591;1591,1590,1476;1591,1605,1590
1477,1462,1476;1476,1462,1591;1591,1477,1476;1591,1462,1477
1575,1576,1476;1476,1576,1462;1462,1575,1476;1462,1576,1575
1462,1576,1476;1476,1576,1591;1591,1462,1476;1591,1576,1462
1576,1575,1476;1476,1575,1591;1591,1576,1476;1591,1575,1576
1461,1575,1476;1476,1575,1462;1462,1461,1476;1462,1575,1461
1575,1590,1476;1476,1590,1591;1591,1575,1476;1591,1590,1575
99,1931,1952;1952,1931,1917;1917,99,1952;1917,1931,99
85,99,1952;1952,99,1917;1917,85,1952;1917,99,85
85,84,1952;1952,84,99;99,85,1952;99,84,85
84,85,1952;1952,85,1917;1917,84,1952;1917,85,84
84,98,1952;1952,98,99;99,84,1952;99,98,84
1916,84,1952;1952,84,1917;1917,1916,1952;1917,84,1916
1931,99,1952;1952,99,112;112,1931,1952;112,99,1931
99,98,1952;1952,98,112;112,99,1952;112,98,99
1946,1931,1952;1952,1931,112;112,1946,1952;112,1931,1946
111,1946,1952;1952,1946,112;112,111,1952;112,1946,111
98,111,1952;1952,111,112;112,98,1952;112,111,98
111,1945,1952;1952,1945,1946;1946,111,1952;1946,1945,111
1931,1817,1952;1952,1817,1917;1917,1931,1952;1917,1817,1931
1817,1816,1952;1952,1816,1802;1802,1817,1952;1802,1816,1817
1803,1802,1952;1952,1802,1917;1917,1803,1952;1917,1802,1803
1802,1916,1952;1952,1916,1917;1917,1802,1952;1917,1916,1802
1803,1817,1952;1952,1817,1802;1802,1803,1952;1802,1817,1803
1817,1803,1952;1952,1803,1917;1917,1817,1952;1917,1803,1817
1832,1946,1952;1952,1946,1831;1831,1832,1952;1831,1946,1832
1946,1832,1952;1952,1832,1931;1931,1946,1952;1931,1832,1946
1816,1832,1952;1952,1832,1831;1831,1816,1952;1831,1832,1816
1816,1817,1952;1952,1817,1832;1832,1816,1952;1832,1817,1816
1832,1817,1952;1952,1817,1931;1931,1832,1952;1931,1817,1832
1946,1945,1952;1952,1945,1831;1831,1946,1952;1831,1945,1946
98,84,1952;1952,84,83;83,98,1952;83,84,98
84,1916,1952;1952,1916,83;83,84,1952;83,1916,84
97,98,1952;1952,98,83;83,97,1952;83,98,97
1930,97,1952;1952,97,83;83,1930,1952;83,97,1930
1915,1930,1952;1952,1930,83;83,1915,1952;83,1930,1915
1916,1915,1952;1952,1915,83;83,1916,1952;83,1915,1916
1930,1944,1952;1952,1944,110;110,1930,1952;110,1944,1930
1944,111,1952;1952,111,110;110,1944,1952;110,111,1944
111,98,1952;1952,98,110;110,111,1952;110,98,111
98,97,1952;1952,97,110;110,98,1952;110,97,98
97,1930,1952;1952,1930,110;110,97,1952;110,1930,97
1945,111,1952;1952,111,1944;1944,1945,1952;1944,111,1945
1816,1801,1952;1952,1801,1802;1802,1816,1952;1802,1801,1816
1801,1916,1952;1952,1916,1802;1802,1801,1952;1802,1916,1801
1930,1915,1952;1952,1915,1801;1801,1930,1952;1801,1915,1930
1915,1916,1952;1952,1916,1801;1801,1915,1952;1801,1916,1915
1816,1815,1952;1952,1815,1801;1801,1816,1952;1801,1815,1816
1815,1930,1952;1952,1930,1801;1801,1815,1952;1801,1930,1815
1830,1816,1952;1952,1816,1831;1831,1830,1952;1831,1816,1830
